measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Oceania,Both,All ages,Ischemic heart disease,Rate,2013,93.18631795956753,111.27066632621774,75.10106390200079
Deaths,Oceania,Both,All ages,Stroke,Rate,2013,62.43903426158619,77.31977484417565,49.49566211009845
Deaths,Sub-Saharan Africa,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,2.8854981760184915,3.5620940876812632,2.2715537764491773
Deaths,High-income North America,Both,All ages,All causes,Rate,2014,814.039946980636,814.8191659335204,813.2876867868906
Deaths,Oceania,Both,All ages,Lower respiratory infections,Rate,2012,52.46508524111186,63.90650925282699,41.25152518158122
Deaths,Oceania,Both,All ages,Ischemic heart disease,Rate,2012,94.05458393501158,113.82529824370006,75.44474883289307
Deaths,Oceania,Both,All ages,Stroke,Rate,2012,63.43297942976574,78.12091049242453,49.59300484889826
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2010,22.378411652546095,57.1117519802325,5.455267031932437
Deaths,South Asia,Both,All ages,Diarrheal diseases,Rate,2009,59.85256364056026,93.78297188836669,46.91246155056404
Deaths,South Asia,Both,All ages,Lower respiratory infections,Rate,2009,41.42371125792385,46.22565409019013,36.66482128464847
Deaths,South Asia,Both,All ages,Malaria,Rate,2009,3.764878034926954,4.468832311525323,3.320691222044071
Deaths,South Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2009,55.78703953224422,66.7985987906716,44.872068317197844
Deaths,Oceania,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,31.59449783093492,40.561791689721886,23.783369990491323
Deaths,Oceania,Both,All ages,Road injuries,Rate,2013,15.596594252533633,20.33323022234326,11.613543972854268
Deaths,Latin America and Caribbean,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,11.80367849111199,12.211896237888448,11.214873655178346
Deaths,Latin America and Caribbean,Both,All ages,Diabetes mellitus,Rate,2013,29.59969656948572,30.97083395593269,27.70004844912124
Deaths,Latin America and Caribbean,Both,All ages,Chronic kidney disease,Rate,2013,27.553910312812366,28.951479018440516,25.780467840566875
Deaths,Oceania,Both,All ages,Chronic obstructive pulmonary disease,Rate,2012,31.884332858443763,41.846816555284526,23.718617069209568
Deaths,Oceania,Both,All ages,Road injuries,Rate,2012,16.078805936863702,20.885242516559064,11.729177304947921
Deaths,High-income North America,Both,All ages,Tuberculosis,Rate,2014,0.2195215974833124,0.2543845992321604,0.18675441040043483
Deaths,High-income North America,Both,All ages,HIV/AIDS,Rate,2014,2.2366171617961004,2.3140754035582973,2.1694276885057255
Deaths,High-income North America,Both,All ages,Diarrheal diseases,Rate,2014,3.535430873580877,3.97817461904905,2.9673357819769275
Deaths,High-income North America,Both,All ages,Ischemic heart disease,Rate,2014,142.05640003565466,152.78476224738174,124.2431824860016
Deaths,High-income North America,Both,All ages,Stroke,Rate,2014,51.24436520589941,56.72713418326745,43.88470527969258
Deaths,High-income North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,57.12882104080312,60.326087974746024,52.74038839942955
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2010,50.41132872364565,71.31304008675319,35.09276248732566
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2010,105.13732221070235,114.01274712093561,98.228219704895
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2010,80.7949563607717,105.11618373944367,57.69096714128693
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2010,80.71823118538698,98.42138850162927,64.42181461821782
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2010,26.405154529602882,33.2792336970771,19.84725043845474
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2010,43.64820250345065,52.84760545698834,34.08286982600047
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2010,8.423652248336555,11.698305839525702,5.746024320019252
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2010,29.164268269161877,37.82649422273266,21.551213176317354
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,2010,589.4856536265274,594.5796603489248,585.3078876470905
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,2010,4.648159181242479,5.357918792662412,4.000521742819244
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,2010,8.974971986123531,9.395389053382113,8.59604748813866
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,2010,5.005642548103708,5.6149152665136635,4.608692827348888
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,2010,29.455887686964275,31.480778593530285,27.296735801708465
Deaths,East Asia,Both,All ages,Self-harm,Rate,2010,9.506207197294595,11.182032309571483,8.560733199867387
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Alzheimer's disease and other dementias,Rate,2014,27.529621171574604,71.8570251570865,6.634073849536824
Deaths,North Africa and Middle East,Both,All ages,Alzheimer's disease and other dementias,Rate,2011,9.510131029043006,23.746708111795957,2.2234042419581463
Deaths,North Africa and Middle East,Both,All ages,Diabetes mellitus,Rate,2011,15.801564981524338,19.125808719345503,13.09923113420066
Deaths,High-income North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,2014,53.517138313547406,58.09123411542204,46.91603447770413
Deaths,High-income North America,Both,All ages,Road injuries,Rate,2014,11.483722418542055,12.117187833970279,10.857508402497327
Deaths,Sub-Saharan Africa,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,2.798582100591856,3.492837016650604,2.195045930986245
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,2014,877.8177707359054,882.6103431188443,872.4575357552933
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,2012,15.846777037204719,19.632300464834245,12.498200664757519
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,2012,14.537926030851775,18.885073297357685,11.08758522702523
Deaths,Sub-Saharan Africa,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,2.848890781373323,3.5080486892278917,2.2446611128291973
Deaths,Western Europe,Both,All ages,Diabetes mellitus,Rate,2011,20.82589043719518,22.444700046352104,17.945070123446285
Deaths,Western Europe,Both,All ages,Chronic kidney disease,Rate,2011,22.998406332042755,25.50334972471981,19.549978245826374
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Self-harm,Rate,2014,21.591796122381204,23.09273374900941,20.48317286340109
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,2015,858.5446828214507,863.6355143296443,853.6031724294436
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2015,41.53296182800175,60.17604091179578,28.837109077533455
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2015,71.50483025708893,80.58312609986498,63.52888294310861
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2015,58.62945587437004,77.22753348830896,43.06152977121925
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2015,75.00033952508677,92.01331088234978,59.77923284202096
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2015,29.389806336936857,37.96962033067043,21.99650833578281
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2015,44.080880351194104,53.405381869279395,35.81539024467052
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2014,43.57206719303103,62.39188554167865,30.73141733978904
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2014,76.12819761163081,85.2260703263793,68.69689871323911
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2014,62.515850397843074,82.0726352228393,45.748989013531435
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2014,75.99960145467051,90.66201380566471,61.392590436629675
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2014,27.104953091350158,34.294525187432434,20.48612342541226
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2014,43.00202173406546,52.068840334534244,34.76382506232665
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diabetes mellitus,Rate,2015,17.226147324573184,18.06803703842632,16.314528206008443
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic kidney disease,Rate,2015,9.715332392613176,10.264983865982622,9.111693068404762
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2015,8.382006212824836,11.283944788949867,6.061011943451179
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2015,30.90168981451444,39.09466709718089,21.96267326633233
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2014,8.382058884326806,11.1954718981428,5.948446995621256
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2014,29.888310151455123,37.96185436438555,20.565933847168875
Deaths,High-income North America,Both,All ages,All causes,Rate,2011,796.8762409932361,797.5810919918437,796.2262654270476
Deaths,High-income North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,57.702477646214085,60.611993814424274,52.97660017473903
Deaths,Sub-Saharan Africa,Both,All ages,Diabetes mellitus,Rate,2011,15.760420221559503,19.61659301762684,12.607309305308172
Deaths,Sub-Saharan Africa,Both,All ages,Chronic kidney disease,Rate,2011,14.425426068731605,18.48558946754531,11.074288879503774
Deaths,High-income North America,Both,All ages,Tuberculosis,Rate,2011,0.2359741599055141,0.27224098394346685,0.20190150231949497
Deaths,High-income North America,Both,All ages,HIV/AIDS,Rate,2011,2.6691190337565533,2.7477263892597543,2.5813010464617165
Deaths,High-income North America,Both,All ages,Diarrheal diseases,Rate,2011,3.9775045288622946,4.531418189986764,3.31886444633164
Deaths,High-income North America,Both,All ages,Ischemic heart disease,Rate,2011,146.10330086226264,156.72425093482525,128.50820830390202
Deaths,High-income North America,Both,All ages,Stroke,Rate,2011,50.26447429852553,55.4283181153362,43.60567510739293
Deaths,Global,Both,All ages,Alzheimer's disease and other dementias,Rate,2015,22.188570245372084,54.720177450399824,5.453807129313559
Deaths,Global,Both,All ages,Diabetes mellitus,Rate,2015,19.692382227208395,22.425721327714008,17.051941169680322
Deaths,East Asia,Both,All ages,Malaria,Rate,2015,2.283647646552611e-07,6.611119240090332e-07,8.920318002765574e-10
Deaths,Global,Both,All ages,Ischemic heart disease,Rate,2011,102.75627697988885,108.93063831024152,95.28005849808324
Deaths,Global,Both,All ages,Stroke,Rate,2011,85.5169358419735,91.41130333156701,79.06474227488376
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Malaria,Rate,2013,2.5789888117988562e-06,7.261297288458142e-06,9.593164098033116e-07
Deaths,High-income North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,2011,51.63620802585847,55.65982005124265,45.401514014619
Deaths,High-income North America,Both,All ages,Road injuries,Rate,2011,11.724078542998118,12.246181628966255,11.148361025951342
Deaths,High-income North America,Both,All ages,All causes,Rate,2013,810.015927762605,810.7156431381745,809.3663199857536
Deaths,East Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2015,27.30672151444476,67.10387964061991,6.728274089794512
Deaths,Latin America and Caribbean,Both,All ages,Ischemic heart disease,Rate,2014,71.90351084069759,74.72215509638521,67.14577907546843
Deaths,High-income North America,Both,All ages,Tuberculosis,Rate,2013,0.22925642898449394,0.2660981200575925,0.195138430980916
Deaths,High-income North America,Both,All ages,HIV/AIDS,Rate,2013,2.349361001382475,2.4155171332819854,2.276138367902829
Deaths,High-income North America,Both,All ages,Diarrheal diseases,Rate,2013,3.6978408075745652,4.180860166606902,3.0678263414444182
Deaths,High-income North America,Both,All ages,Ischemic heart disease,Rate,2013,144.28513712500575,154.8173990606349,126.3984175327316
Deaths,High-income North America,Both,All ages,Stroke,Rate,2013,50.648415768804846,55.814718065283195,43.598030542334456
Deaths,Latin America and Caribbean,Both,All ages,Road injuries,Rate,2014,19.38376741279173,20.30628435302294,18.388204597407714
Deaths,Latin America and Caribbean,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2014,12.029027448128602,12.440545814303338,11.452455706711142
Deaths,Latin America and Caribbean,Both,All ages,Diabetes mellitus,Rate,2014,30.77297241452875,32.10600728114366,28.87887028376025
Deaths,Latin America and Caribbean,Both,All ages,Chronic kidney disease,Rate,2014,27.761563576463033,29.07876150081016,26.00409721787968
Deaths,Sub-Saharan Africa,Both,All ages,All causes,Rate,2013,899.0822923393326,904.7597849566057,893.0818338237486
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,2013,111.83905913607626,123.96934649705707,97.44316560985872
Deaths,North Africa and Middle East,Both,All ages,Stroke,Rate,2013,63.38026652359922,75.55148655375031,52.61660724317061
Deaths,North Africa and Middle East,Both,All ages,All causes,Rate,2012,511.6753261788367,515.3786778135049,508.85326860928024
Deaths,North Africa and Middle East,Both,All ages,Tuberculosis,Rate,2012,3.4837634602544956,5.650921372624716,2.3512682762750114
Deaths,North Africa and Middle East,Both,All ages,HIV/AIDS,Rate,2012,2.0567253208806124,2.7280851359432314,1.472635550512144
Deaths,North Africa and Middle East,Both,All ages,Diarrheal diseases,Rate,2012,4.5311382547492425,5.941816059324184,3.3181684274334584
Deaths,North Africa and Middle East,Both,All ages,Road injuries,Rate,2013,19.024212858963928,23.34480656403989,14.732137887039364
Deaths,Global,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,23.03685424903228,24.669183992858045,21.18394699181277
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Alzheimer's disease and other dementias,Rate,2013,26.80191659679013,69.85447232672762,6.46576734983386
Deaths,High-income North America,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,53.33414091225005,57.855761868837035,46.974290739494506
Deaths,High-income North America,Both,All ages,Road injuries,Rate,2013,11.48810014152604,12.097055094309,10.870595775857291
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,2015,22.21370337649873,25.31517440784762,18.86365063666693
Deaths,High-income North America,Both,All ages,Malaria,Rate,2015,0.0,0.0,0.0
Deaths,Sub-Saharan Africa,Both,All ages,Tuberculosis,Rate,2013,45.32669272325862,64.92226587944015,32.06577916823375
Deaths,Sub-Saharan Africa,Both,All ages,HIV/AIDS,Rate,2013,81.7773375650494,90.71113827004535,74.65585002376645
Deaths,Sub-Saharan Africa,Both,All ages,Diarrheal diseases,Rate,2013,66.295123517501,86.7352736493713,47.519275257888005
Deaths,Sub-Saharan Africa,Both,All ages,Lower respiratory infections,Rate,2013,77.07132089673046,93.1770244667121,61.35860535748825
Deaths,Sub-Saharan Africa,Both,All ages,Ischemic heart disease,Rate,2013,27.023985145624437,33.69832551864105,20.602966570983067
Deaths,Sub-Saharan Africa,Both,All ages,Stroke,Rate,2013,43.399769169214466,53.244894965717066,34.804026910544664
Deaths,Sub-Saharan Africa,Both,All ages,Chronic obstructive pulmonary disease,Rate,2013,8.408542577475098,11.268005690570407,5.92640049614036
Deaths,Sub-Saharan Africa,Both,All ages,Road injuries,Rate,2013,29.62322697581961,37.9194188910866,20.79368625731527
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,All causes,Rate,2011,1141.95441250272,1144.903444209306,1139.4053080639808
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Tuberculosis,Rate,2011,8.01066479742495,8.395144996801374,7.6501414577514835
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,HIV/AIDS,Rate,2011,6.289579829827545,6.47520455550217,6.0947737244373625
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diarrheal diseases,Rate,2011,0.8420088685671036,0.935338287158297,0.7681223741269623
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Lower respiratory infections,Rate,2011,24.343105863171356,25.59172353624603,23.038765611083743
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,2012,110.29100126386568,123.18796679369258,96.68647566369202
Deaths,North Africa and Middle East,Both,All ages,Stroke,Rate,2012,63.430633509900396,75.88453654636957,52.61892795290576
Deaths,North Africa and Middle East,Both,All ages,Lower respiratory infections,Rate,2012,21.024328928205318,24.657537096674215,17.6121228889443
Deaths,North Africa and Middle East,Both,All ages,Malaria,Rate,2012,0.9106047279863505,1.5669036847923745,0.4642340834370256
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Ischemic heart disease,Rate,2011,372.5504038341005,383.1504541554756,355.11811106217044
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Stroke,Rate,2011,189.65194184376966,196.04413290892188,178.93713609523041
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic obstructive pulmonary disease,Rate,2011,22.639793747198887,23.735197346755648,21.61731897734371
Deaths,North Africa and Middle East,Both,All ages,Chronic obstructive pulmonary disease,Rate,2012,13.286899446302858,16.265771488614178,10.988255693246787
Deaths,South Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2012,6.280420929403138,16.269255462581107,1.47365241883185
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Road injuries,Rate,2011,14.738086532914988,15.660812028662034,13.83740437639124
Deaths,Global,Both,All ages,Chronic kidney disease,Rate,2015,16.198824652733553,18.17062532340921,14.609399160405193
Deaths,High-income North America,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,57.91525158832457,60.69354213564655,53.153187996492726
Deaths,Oceania,Both,All ages,Diabetes mellitus,Rate,2015,51.24761967571522,60.72999182507043,41.623612967487055
Deaths,Oceania,Both,All ages,Chronic kidney disease,Rate,2015,10.949582985130284,13.494581532427723,8.631051389363064
Deaths,Oceania,Both,All ages,Diabetes mellitus,Rate,2013,50.35677492760645,59.70541480373824,41.22203791317216
Deaths,Oceania,Both,All ages,Chronic kidney disease,Rate,2013,10.535824095974311,13.010220755939203,8.298399895821902
Deaths,East Asia,Both,All ages,Self-harm,Rate,2015,7.569704068890185,9.984609720259279,6.797592803341282
Deaths,North Africa and Middle East,Both,All ages,Road injuries,Rate,2012,19.626121613479786,24.118260261436824,15.314321207036697
Deaths,Global,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,20.839364989000526,51.48121584344435,5.141806710213233
Deaths,North Africa and Middle East,Both,All ages,Self-harm,Rate,2012,3.3191612001884527,4.358804335479277,2.5562600147292103
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Self-harm,Rate,2013,22.205210343065087,23.753268583221804,21.150008640033505
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,All causes,Rate,2012,1133.265501315559,1136.0180617194521,1131.0219978919035
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Tuberculosis,Rate,2012,7.370576479231008,7.721458900065818,7.056724646680315
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,HIV/AIDS,Rate,2012,6.484432926754201,6.697854378476923,6.252267167029161
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Diarrheal diseases,Rate,2012,0.8675862792443272,0.9560115301747477,0.7947882000568652
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Lower respiratory infections,Rate,2012,24.356770001168,25.556306451706387,23.144559514489657
Deaths,South Asia,Both,All ages,Alzheimer's disease and other dementias,Rate,2011,6.134684350316849,15.900595364188574,1.4593630963191808
Deaths,South Asia,Both,All ages,Diabetes mellitus,Rate,2011,20.70047618085032,25.091808751972096,17.010736290828167
Deaths,South Asia,Both,All ages,Chronic kidney disease,Rate,2011,8.299483588325536,10.492905270091326,6.498078166997555
Deaths,South Asia,Both,All ages,Diabetes mellitus,Rate,2012,21.184302835043475,25.63214468777959,17.379903856212145
Deaths,South Asia,Both,All ages,Chronic kidney disease,Rate,2012,8.22404187672794,10.243844494327595,6.390390064698533
Deaths,Global,Both,All ages,Road injuries,Rate,2011,18.4240995564159,20.85662934307078,15.509567536582967
Deaths,Global,Both,All ages,Diabetes mellitus,Rate,2013,18.425056738345422,20.86873870317619,16.107265854155003
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Malaria,Rate,2011,1.2293809364688467e-05,3.544214485057173e-05,4.359369413043374e-06
Deaths,North Africa and Middle East,Both,All ages,All causes,Rate,2014,525.570213568254,529.2095233533032,522.0472481595176
Deaths,North Africa and Middle East,Both,All ages,Tuberculosis,Rate,2014,3.266879387832245,5.242740431995599,2.1640477350060086
Deaths,North Africa and Middle East,Both,All ages,HIV/AIDS,Rate,2014,2.031912952958806,2.7004575651381635,1.5114981816975392
Deaths,North Africa and Middle East,Both,All ages,Diarrheal diseases,Rate,2014,4.147340339544672,5.407141668122121,2.9419037221416313
Deaths,Oceania,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2015,10.480634720995681,13.636359054878724,8.130441043533848
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,2014,21.890805915740625,24.73545866467847,18.629026966595514
Deaths,High-income North America,Both,All ages,Malaria,Rate,2014,0.0,0.0,0.0
Deaths,Oceania,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2013,9.643661672556966,13.090680028380927,7.297455417480361
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Alzheimer's disease and other dementias,Rate,2011,25.29077277963389,65.86590564360733,6.130664950767517
Deaths,High-income North America,Both,All ages,Self-harm,Rate,2015,14.825885459549404,15.952907657774198,13.833904341195014
Deaths,North Africa and Middle East,Both,All ages,Lower respiratory infections,Rate,2014,20.950192081942145,24.452501915674876,17.695293180961016
Deaths,North Africa and Middle East,Both,All ages,Malaria,Rate,2014,0.9879634886917306,1.836198107182227,0.4414441627173944
Deaths,Oceania,Both,All ages,Diabetes mellitus,Rate,2014,50.74372876927365,59.92930592792405,41.48484238808021
Deaths,Oceania,Both,All ages,Chronic kidney disease,Rate,2014,10.743854893853081,13.19638820149844,8.69983418188589
Deaths,Western Europe,Both,All ages,Malaria,Rate,2013,0.0008580292259110335,0.0018562574726148772,0.0002578667117886535
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Ischemic heart disease,Rate,2012,369.3127825963787,380.37778886148874,351.12946955089933
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Stroke,Rate,2012,184.40608250536474,190.87883120376392,173.90635526079623
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Chronic obstructive pulmonary disease,Rate,2012,22.646766355437208,23.76436367507952,21.569550291323846
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Road injuries,Rate,2012,14.36653848149923,15.311496868730028,13.52941916006245
Deaths,South Asia,Both,All ages,Diarrheal diseases,Rate,2015,40.38316141800422,57.44783223374907,30.04735479374479
Deaths,South Asia,Both,All ages,Lower respiratory infections,Rate,2015,34.46662951520461,38.812760757374555,30.249219463569062
Deaths,South Asia,Both,All ages,Malaria,Rate,2015,3.0193954506242866,5.464574142579154,1.4896275958840246
Deaths,South Asia,Both,All ages,Chronic obstructive pulmonary disease,Rate,2015,57.99910026480597,67.12250309492565,45.341818772157424
Deaths,South Asia,Both,All ages,Self-harm,Rate,2015,12.346936068831555,14.807744124978663,9.499908831175533
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Malaria,Rate,2012,5.41926315649078e-06,1.5164837956189755e-05,1.953396594569419e-06
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Alzheimer's disease and other dementias,Rate,2012,26.214402106641842,68.43960784950681,6.321590277444126
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Self-harm,Rate,2011,23.217340934132146,24.643392573738687,21.927998576417394
Deaths,North Africa and Middle East,Both,All ages,Chronic obstructive pulmonary disease,Rate,2014,13.96026993416326,16.836119479584276,11.35523003831368
Deaths,High-income North America,Both,All ages,Lower respiratory infections,Rate,2013,21.934698802537188,24.67585412897338,18.48330605147225
Deaths,High-income North America,Both,All ages,Malaria,Rate,2013,0.0,0.0,0.0
Deaths,Western Europe,Both,All ages,All causes,Rate,2015,959.2627514618174,960.5810900887392,957.6406080345046
Deaths,Western Europe,Both,All ages,Tuberculosis,Rate,2015,0.7484654746448993,0.8467093252685233,0.6431891778325891
Deaths,Western Europe,Both,All ages,HIV/AIDS,Rate,2015,0.8134284406011321,0.8456805418534418,0.7813105060564065
Deaths,Western Europe,Both,All ages,Diarrheal diseases,Rate,2015,3.0143241131095957,3.4261039183655897,2.515555575463902
Deaths,"Central Europe, Eastern Europe, and Central Asia",Both,All ages,Self-harm,Rate,2012,22.731718032671242,24.223429318257867,21.56161176820443
Deaths,East Asia,Both,All ages,Malaria,Rate,2013,6.247170690348648e-06,1.8967684427204032e-05,1.5111401676929802e-06
Deaths,East Asia,Both,All ages,Diabetes mellitus,Rate,2015,10.409291648897193,11.933358236785335,8.757564772890424
Deaths,High-income North America,Both,All ages,Self-harm,Rate,2014,14.407624676852958,15.346242043827354,13.468526913799588
Deaths,High-income North America,Both,All ages,All causes,Rate,2012,799.5815364232781,800.3210937739525,798.7675056429478
Deaths,East Asia,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2011,38.870214095319504,42.47261993292048,33.49672568597477
Deaths,North Africa and Middle East,Both,All ages,Self-harm,Rate,2014,3.3932294492130897,4.435906322852273,2.64734376804799
Deaths,South Asia,Both,All ages,All causes,Rate,2015,674.7387874544753,687.7734204086805,661.3782838626855
Deaths,South Asia,Both,All ages,Tuberculosis,Rate,2015,32.837267574588815,39.59861636815785,27.994855976568743
Deaths,South Asia,Both,All ages,HIV/AIDS,Rate,2015,5.354300407186269,7.361266033086986,3.9361092300206364
Deaths,Latin America and Caribbean,Both,All ages,"Tracheal, bronchus, and lung cancer",Rate,2012,11.60886060235509,11.99621806315343,11.061392062654647
Deaths,Latin America and Caribbean,Both,All ages,Diabetes mellitus,Rate,2012,28.814392370388454,30.145084018831756,26.879004275339465
Deaths,Latin America and Caribbean,Both,All ages,Chronic kidney disease,Rate,2012,27.19441513362404,28.522693314885185,25.4396677238562
Deaths,Western Europe,Both,All ages,Alzheimer's disease and other dementias,Rate,2013,66.18746102548035,161.50677186201207,16.531342486654633
Deaths,Western Europe,Both,All ages,Self-harm,Rate,2013,11.80936309703163,12.427320280882268,11.279131277978156
Deaths,Western Europe,Both,All ages,Malaria,Rate,2015,0.0009120451193104414,0.0018968697298178464,0.0002700434004069381
Deaths,North Africa and Middle East,Both,All ages,Ischemic heart disease,Rate,2014,112.46227677916907,124.29720127318078,97.96267494009614
Deaths,North Africa and Middle East,Both,All ages,Stroke,Rate,2014,63.33946983744307,74.50502971265131,53.3032597816781
Deaths,Latin America and Caribbean,Both,All ages,All causes,Rate,2016,586.1397575476609,588.0664632829828,583.9951473224612
Deaths,Latin America and Caribbean,Both,All ages,Tuberculosis,Rate,2016,4.194334883904014,4.8809363092488764,3.5521026052725984
Deaths,Latin America and Caribbean,Both,All ages,HIV/AIDS,Rate,2016,8.532104020119524,8.935517793085447,8.158449353116124
Deaths,Latin America and Caribbean,Both,All ages,Diarrheal diseases,Rate,2016,4.46812919444035,5.015356358479265,4.086598605539421
Deaths,Latin America and Caribbean,Both,All ages,Lower respiratory infections,Rate,2016,34.29053090020602,36.55358272610352,31.5763716787764
Deaths,Latin America and Caribbean,Both,All ages,Stroke,Rate,2016,46.53260675013198,48.89931435742529,42.92511677711153
Deaths,Latin America and Caribbean,Both,All ages,Chronic obstructive pulmonary disease,Rate,2016,23.58726570297328,24.864000839699106,21.746602087517164
Deaths,East Asia,Both,All ages,Chronic kidney disease,Rate,2015,10.140719103727463,11.522180748024422,8.172880540951747
Deaths,High-income North America,Both,All ages,Tuberculosis,Rate,2012,0.22737415326499058,0.26191770035247575,0.19354977428944728
